Single
6.469712E-20
2.2742823E-08
4.087771E-06
9.899677E-10
2.1287337E-06
2.507458E-15
3.2644814E-07
0.0067716055
6.648812E-18
3.1071392E-09
6.102961E-13
0.0022813524
9.759925E-10
2.7980875E-08
7.7706E-13
1
1902.8997
0.00050102524
1.027213E-12
2.4536527E-14
2.8356058E-07
3.295627E-15
3.9379494E-05
3.150901E-14
9.602349E-13
8.544883E-05
5.016385E-14
6.978254E-11
3.0655076E-10
5.5354628E-09
1.412313E-10
2.8089332E-07
3.420164E-19
2.4672245E-14
8.319579E-05
2.2587745E-09
7.2603137E-09
3.3001106E-12
7.6668624E-07
3.2542193E-08
2.2152768E-12
3.8663134E-06
8.5925E-05
7.623579E-06
9.626268E-08
9.454326E-13
2.1575922E-16
1.4460886E-07
0.0018362134
1.7476877E-05
1.6201122E-13
1.22686505E-11
1.1016078E-16
2.9033694E-23
1.3208018E-10
3.564094E-12
7.553352E-08
3.0479132E-13
4.2986795E-10
4.624668E-11
1.5628668E-11
4.20658E-10
3.366331E-11
2.4777073E-05
1.814442E-14
1.2962592E-09
2.0953078E-11
4.1224234E-07
1.6269786E-06
1.1309958E-11
0.3878155
3.6190328E-12
8.4485766E-13
3.1957735E-11
0.00035577954
6.4951664E-06
1.3848492E-09
2.7297204E-09
1.3842143E-05
1.107709E-17
4.655712E-05
2.6143967E-14
4.1544646E-10
0.00042262115
6.318827E-13
7.320277E-19
0.0011947214
9.012809E-07
8.0417166E-11
3.0879647E-07
1.317421E-07
4.6626987E-08
2.4642325E-11
2.3590532E-09
2.975909E-11
4.47857
6.8922654E-17
6.3594136E-10
1.7676523E-08
4.3415707E-09
0.00027841213
4.8179903E-08
2.273131E-06
3.6995437E-13
1.0096412E-13
1.0554642E-06
4.8374184E-16
1.6826214E-12
0.019225806
7.853499E-22
1.8137454E-06
2.4670706E-13
4.3966913E-11
0.0011713823
4.443064E-06
4.529181E-09
3.995773E-07
8.272146E-19
5.1999344E-10
3.997547E-08
2.1734673E-18
3.4776595E-10
1.484432E-20
0.021766482
0.00052512204
1.5382636E-08
3.1663458E-06
1.3409042E-12
4.244258E-17
1.2172056E-08
0.00011194299
9.51828E-07
8.630679E-11
5.6958772E-05
1.306112E-07
0.00048760767
5.399584E-10
2.6756848E-11
2.2779803E-05
1.2879141E-06
1.4575795E-16
1.3937082E-12
0.0050013945
1.5241394E-20
0.26056722
1.5557247E-09
5.2424776E-10
3.033513E-09
7.1329453E-10
6.6279604E-21
1414.981
6.5434997E-06
2.1690583E-09
1.0022007E-13
1.6177637E-15
1.1833812E-06
8.187392E-13
3.9871207E-05
1.2408617E-13
2.8657862E-12
2.000839E-05
1.2171225E-11
2.6362365E-12
0.002948342
4.3253806E-08
2.7796972E-07
4.961772E-07
6.0189936E-11
3.5947945E-09
0.0022196178
6.0847298E-15
6.9718226E-05
5.1343885E-09
2.469871E-10
1.7092287E-13
3.0995565E-13
2.3908267E-15
10899957
7.538309E-09
0.0003020588
3.7770486E-12
4.8723368E-20
2.7097797E-09
8.552826E-14
1.3729407E-05
1.9293822E-15
8.866796E-12
1.4223876
9.718455E-08
1.5451333E-11
5.8679664E-08
1.7836403E-09
6.3041794E-12
4.7416887E-10
7.323373E-20
5.0273837E-13
6.17859E-05
3.486794E-20
7.039254E-05
1.0279898E-11
8.0142685E-13
6.3632814E-07
1.0229104E-07
2.3885634E-06
0.15483421
4.4553766E-12
1.137773E-10
2.9157553E-16
6.677758E-12
8.320743
2.3465653E-08
0.00013841134
1.4998994E-10
3.524528E-15
2.8186687E-07
1.8813024E-14
1.3724839E-18
1.5626734E-05
2.2737186E-06
1.2072909E-12
2.8928984E-09
7.437354E-12
1.1933667E-08
2.2988756E-06
1.2636626E-19
8.804556E-09
2.4318342E-10
0.002443152
1.6608873E-13
2.006364E-06
5.326957E-13
11936.427
0.00011759618
1.1672872E-07
2.3452585E-12
3.1925778E-13
1.7646712E-06
5.721324E-14
5.8649645E-09
1.0835329E-15
1.0907237E-06
87.15828
8.297752E-10
7.097589E-07
2.3861384E-08
2.87675E-12
1.3138175E-09
5.197741E-07
1.3406283E-19
6.3217114E-12
0.19933961
1.9605647E-16
2.1989803E-05
8.518998E-13
6.613901E-11
2.6539346E-12
1.3908541E-11
6.136094E-18
4275.714
0.07810601
9.903965E-06
1.0088573E-10
4.1830544E-15
3.855687E-06
3.2866647E-14
0.0013082178
2.6920029E-12
6.4435135E-10
1.115636
1.2171225E-11
2.731698E-14
7.034673E-08
2.796247E-06
7.167576E-07
1.0070104E-09
1.3800492E-18
1.0911911E-13
1.2672165E-10
5.4795477E-16
3.7513706E-10
1.036619E-16
5.226513E-10
2.0311976E-08
1.4107867E-06
3.4417278E-07
1.4213651
2.8260328E-07
1.717082E-08
5.7534803E-16
6.210171E-20
0.26714176
1.3087598E-06
8.313301E-08
2.5784685E-10
6.383573E-10
4.1817213E-08
2.3147562E-18
6.9792752E-12
2.9416962E-09
0.003970509
6.672109E-11
1.0360139E-09
6.0938446E-12
4.478132E-16
0.00017193466
1.9262343E-08
0.00076577545
3.4800633E-09
1.8177592E-06
8.269468E-18
1.7297481E-07
6.1181E-17
1.2398747E-10
0.002568641
5.5417186E-12
4.6759954E-08
7.234432E-14
6.952064E-05
7.221449E-13
1.839004E-06
1.9503295E-13
8.182865E-09
7.3450475E-11
9.743381E-08
7.744019E-15
0.0042351787
2.2671861E-06
2.5150351E-08
9.6935995E-14
2.7140007E-07
5.4636134E-06
1.0362631E-05
8.516335E-09
1.2808866E-12
8.030888E-09
2.8834823E-10
3.556304E-09
7.849407E-06
1.1096223E-14
0.0020107727
6.1107945E-11
1.4268787E-12
6.42452E-09
1.8426299E-09
1.9148277E-15
3.723789E-14
3.8475687E-06
1.4410052E-08
1.342884E-10
6.357116E-06
1.4405923E-09
0.029615121
1.1777787E-10
2.1345055E-13
1.4325292E-06
1.3568871E-07
3.4533E-15
9.550389E-12
7.8582934E-07
1.3855326E-14
2.2255874E-10
2.1936451E-11
1.0037504E-09
4.4784834E-08
1.1263034E-10
2.962684E-19
1.7785527
4.5609693E-17
0.0013597313
0.17473547
1.1352512E-15
7.6260767E-07
3.131289E-12
1.620398E-11
2.66962E-10
2.9684468E-16
3.217687E-08
3.037311E-09
7.969112E-11
0.07802471
8.219918E-14
6.222524E-13
3.5230772E-07
9.478179E-24
3.067117E-17
0.000574057
2.8948567E-21
0.00015363417
3.1099745E-12
2.803931E-07
1.2009505E-07
0.0014406296
6.4183436E-10
2.5143545
3.8256484E-08
5.420542E-06
2.5584038E-13
5.25872E-18
6.8720837
2.623302E-11
2.6645827E-07
3.2099144E-06
1.6498556E-09
7.534162E-07
1.0968031E-15
4.244772E-19
1.7726054E-06
1.2072094E-06
1.0699258E-14
3.8926827E-11
8.670574E-15
3.1622292E-08
6.788047E-07
2.4518315E-15
7.866292E-13
1.0385547E-12
1.650146E-08
5.3435717E-14
0.00037582288
6.407644E-09
20.925848
3905.5466
0.0010667957
1.134312E-11
6.429069E-20
0.00038786707
9.892682E-12
1.021798E-05
1.2842694E-09
2.4958386E-12
0.032515366
3.762412E-18
7.681565E-09
3.6490897E-07
8.327103E-09
2.6178004E-06
1.10659695E-08
3.9722754E-19
2.9121627E-10
3.424617E-11
1.3010272E-13
4.159298E-15
1.8948838E-09
2.706824E-06
8.31738E-11
3.097695E-13
1.8055763E-18
1
2.6712292E-14
4.5280495E-09
0.10600668
3.1478346E-12
1.0812493E-08
1.0275121E-06
1.9444726E-05
1.6285175E-09
7.699187E-15
2.2299385E-10
2.783757E-12
7.4019894E-08
9.109654E-05
7.866783E-14
2.9685549E-12
1.376349E-09
1.0967923E-06
9.5672054E-05
4.3443502E-05
1.10567215E-13
6.957136E-11
9.551754E-16
0.0033660077
1.8024184E-17
7.7499306E-11
1.6926269E-18
90562.15
1.3956695E-07
9.043628E-08
5.942503E-09
1.4048406E-15
4.8597415E-09
9.982511E-15
1.3595897E-10
8.194614E-12
3.017183E-09
0.0030448928
3.1734833E-06
8.782384E-07
5.9532245E-05
1.2308221E-10
1.3771184E-09
1.1903223E-09
1.2510173E-15
1.5152869E-09
0.00011288447
6.198367E-18
9.616908E-08
3.9003957E-08
6.660615E-07
5.925853E-13
3.3837543E-05
6.136094E-18
0.0010801596
0.024204558
8.297261E-10
2.2094892E-14
4.155454E-18
1.4911567E-06
4.6059177E-11
0.00015405688
6.8428184E-13
8.072809E-14
0.04258668
2.373269E-13
6.165594E-16
0.002760887
4.3253806E-08
2.7796972E-07
4.961772E-07
1.0115744E-17
4.4299772E-10
3.7864334E-06
6.8038294E-20
0.004192577
5.567087E-10
1.595611E-11
2.190203E-12
7.435369E-08
5.2979486E-16
69.0367
0.10041968
1.7075556E-11
3.6834077E-12
8.135026E-17
4.9199957E-11
7.952376E-12
1.6770882E-08
5.400366E-14
1.4062228E-09
1.3327235E-06
7.0775883E-09
4.578923E-18
2.6008232E-07
3.396374E-10
6.0796463E-12
1.6771688E-11
6.9722785E-19
4.622228E-10
0.0014249352
7.091394E-14
1.8854313E-05
4.9961302E-11
1.3952797E-05
1.2640136E-13
1.1870468E-06
2.0805491E-11
1.2509959
0.23811413
3.0467483E-11
2.6330858E-12
1.2410722E-17
10.296797
1.6661044E-08
1.1926864E-08
1.0380523E-07
3.6422348E-10
3.3067076E-12
4.034398E-12
8.0028615E-16
7.013685E-10
1.5284485E-08
4.9202726E-09
1.5871275E-07
1.7368637E-17
6.969654E-13
3.6484911E-07
6.445657E-16
8.0516614E-11
1.0942E-14
1.3065681E-05
5.771501E-10
2.5622208E-05
3.7454813E-09
0.61212426
1
3.0467483E-11
1.2571817E-11
2.8893605E-15
0.32551247
1.5385534E-09
1.2870379E-09
9.694964E-11
3.9680054E-11
0.0009036422
3.3569186E-11
1.9387271E-14
3.3271794E-05
3.369675E-09
3.0096559E-15
1.6025132E-07
2.6670934E-19
1.0810424E-13
1.4155332E-06
2.7425412E-14
5.7867355E-06
2.7257504E-13
1.9701165E-08
1.4777704E-13
2.3289117E-07
1.5994935E-14
0.00013406079
0.9364202
1.3911514E-07
2.7136057E-10
5.2015336E-13
0.15927638
6.4614114E-09
1.2870379E-09
4.6289064E-10
9.237961E-09
2.8566825E-05
3.0999305E-12
2.0920968E-15
3.1074432E-08
3.6710673E-10
8.22466E-07
1.33341E-06
6.4611355E-18
5.128291E-09
3.1207378E-07
1.6775706E-20
5.8428323E-06
4.1856243E-15
3.0557894E-09
5.73342E-13
9.909189E-06
1.1495572E-09
0.0033395807
0.0014119868
3.561989E-11
2.4665073E-12
2.221295E-18
3.4882974E-05
6.050596E-09
5.8766414E-06
9.991418E-09
1.6630519E-06
1.3978022E-05
1.30186755E-11
2.0920968E-15
1.4836634E-07
8.546655E-08
2.600063E-08
1.2313288E-07
6.9722785E-19
4.7896045E-12
3.3998646E-08
4.5843897E-12
4.8616705E-05
1.0139834E-13
0.00014496173
1.2640136E-13
6.0613177E-12
1.1607011E-09
5.1282037E-05
0.00021900909
1.3819725E-10
1.04946586E-10
1.5964464E-13
0.00086896785
9.123428E-12
1.5046911E-09
9.081625E-11
7.1019995E-12
3.0613139E-09
1.2190927E-11
9.552557E-12
3.202463E-06
1.5386006E-05
1.2722357E-08
5.171171E-07
